Identity;RemoteHostName;BatchName;FinalSyncTimestamp;LargeItemsEncountered;TotalMailboxItemCount;TotalMailboxSize;TotalPrimaryItemCount;TotalPrimarySize;TotalArchiveItemCount;TotalArchiveSize;ItemsTransferred;BytesTransferred;ArchiveItemsTransferred;ArchiveBytesTransferred;ShardItemsTransferred;ShardBytesTransferred;SyncedItemCount;OverallDuration;TotalFailedDuration;TotalInProgressDuration;TotalQueuedDuration;TotalSuspendedDuration;TotalTransientFailureDuration;TotalStalledDueToContentIndexingDuration;TotalStalledDueToMailboxLockedDuration;TotalStalledDueToMdbReplicationDuration;TotalStalledDueToReadCpu;TotalStalledDueToReadThrottle;TotalStalledDueToReadUnknown;TotalStalledDueToWriteCpu;TotalStalledDueToWriteThrottle;TotalStalledDueToWriteUnknown
User-1276;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:10;0;5668;813,2;5666;813,19;2;0,01;5847;891,45;7;0,09;151;3,7;0;367;0;115;0;309,4;0;0;0;0;0;0;0;0;0;0
User-1277;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:41;0;1685;1214,35;1681;1214,33;4;0,01;2016;1255,07;11;0,1;247;3,36;0;999,4;0;409,6;1;422,4;5;0;0;0;0;0;0;0;30;0
User-1278;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:06;0;11889;3806,7;11885;3806,68;4;0,02;15113;3984,82;10;0,11;3097;65,68;0;937;0;378,2;0;392,6;0;0;0;0;0;0;0;0;0;0
User-1279;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:35;0;3009;827,78;3007;827,76;2;0,01;3218;879,32;6;0,05;123;3,1;0;338,4;0;84;1;252,4;0;0;0;0;0;0;0;0;0;0
User-1280;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:42;0;2006;1523,53;2003;1523,52;3;0,01;2392;1587,35;15;0,15;240;2,48;0;988,4;0;206,8;0;714,8;6;0;0;0;0;0;0;0;61;0
User-1281;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:04;0;10722;4898,93;10719;4898,92;3;0,01;16478;5641,16;9;0,09;4290;518,54;0;921;0;319,4;0;581;1;0;0;0;0;0;0;4;5;0
User-1282;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:02;0;401;68,63;398;68,62;3;0,01;437;78,55;5;0,06;30;0,48;0;308,8;0;225,6;0;82,2;0;0;0;0;0;0;0;0;0;0
User-1283;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:42;0;1039;256,21;1036;256,2;3;0,01;3137;428,79;9;0,09;1674;140,66;0;885,2;0;215,8;0;517,2;0;0;0;0;0;0;0;0;0;0
User-1284;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:50:04 PM;0;65393;9833,11;65388;9833,09;5;0,02;69821;10658,53;6;0,13;2615;210,22;0;219,4;0;98,4;0;79,6;67;0;0;0;0;0;0;0;0;0
User-1285;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2-G-acc_20241102020445;11/08/2021 01:09;0;1120;364,52;1118;364,51;2;0,01;1154;370,02;3;0,05;28;0,26;0;313,8;0;94,2;0;278;0;0;0;0;0;0;0;0;0;0
User-1286;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:52;0;9478;786,1;9456;784,85;22;1,25;10878;912,53;22;1,4;1245;63,43;0;348;0;204,2;0;182,2;0;0;0;0;0;0;0;0;0;0
User-1287;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:17;0;72;10,5;70;10,49;2;0,01;103;11,25;5;0,05;22;0,31;0;463;0;120,2;1;354,6;0;0;0;0;0;0;0;0;0;0
User-1288;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:06;0;259079;52961,99;119714;24991,65;139365;27970,34;266165;55654,72;139333;28681,31;4342;642,94;0;274,8;0;148,8;0;178,4;1;0;0;0;0;0;0;0;6;0
User-1289;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 6:05:50 PM;0;175046;58466,34;31236;16632,68;143810;41833,66;183156;61427,3;143795;42833,94;4367;586,35;0;1249;0;627,8;0;347,8;9;0;0;0;0;0;0;0;89;0
User-1290;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:38:47 PM;0;52395;12174,98;52392;12174,97;3;0,01;57451;13407,31;10;0,11;3562;341,89;0;1209,8;0;362,6;0;661,6;6;0;0;0;0;0;0;0;37;0
User-1291;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:49;0;914;241,17;912;241,16;2;0,01;1070;271,2;7;0,09;72;1,58;0;357,6;0;778;0;348,8;0;0;0;0;0;0;0;0;0;0
User-1292;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:02;0;44514;5367,91;44511;5367,9;3;0,01;47095;5904,38;6;0,09;2160;214,56;0;914,4;0;424,8;0;384,8;937;0;0;0;0;0;0;4;21;0
User-1293;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:46;0;7172;2914,22;7169;2914,21;3;0,01;9746;3049,22;8;0,08;2227;61,89;0;798;0;297,6;0;317,6;0;0;0;0;0;0;0;0;3;0
User-1294;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:36;0;13326;3555,12;13324;3555,11;2;0,01;13378;3617,73;8;0,09;31;0,44;0;896,6;0;310,6;0;537,8;0;0;0;0;0;0;0;0;1;0
User-1295;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;140131;17788,84;40533;8384,52;99598;9404,32;146586;19200,33;99279;9890,17;3500;451,02;0;588,2;0;225,4;0;335,6;0;0;0;0;0;0;0;1;7;0
User-1296;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:11;0;28288;3314,87;28283;3314,85;5;0,01;34528;3978,69;8;0,07;3301;233,74;0;321,2;0;140;0;238,6;1;0;0;0;0;0;0;0;0;0
User-1297;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:12;0;189;15,85;186;15,84;3;0,01;270;17,71;4;0,06;78;1,08;261;88;0;4;0;84;0;0;0;0;0;0;0;0;0;0
User-1298;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:11;0;7611;950,38;7607;950,37;4;0,02;8274;1039,22;6;0,07;494;25,46;0;658,8;0;473,6;0;211,4;0;0;0;0;0;0;0;0;0;0
User-1299;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:49;0;571;57,29;568;57,27;3;0,01;634;61,4;6;0,07;53;0,67;613;227;0;4;0;222;0;0;0;0;0;0;0;0;0;0
User-1300;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:49;0;555;45,2;552;45,19;3;0,01;767;52,81;4;0,05;176;4,52;0;611,4;0;425,8;0;188,8;0;0;0;0;0;0;0;0;0;0
User-1301;owa.psdaych.re;EXOMigration_EMEA_W44_D4_1_EXCL_20241305001327;11/10/2021 19:51;0;576;78,59;573;78,58;3;0,01;873;90,73;6;0,07;276;8,06;0;352,2;0;103,2;0;202,4;0;0;0;0;0;0;0;0;0;0
User-1302;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;11941;2233,51;11938;2233,5;3;0,01;17774;2830,79;6;0,08;2546;215,16;0;508,8;0;205;0;255,6;0;0;0;0;0;0;0;1;1;0
User-1303;owa.psdaych.re;EXOMigration_EMEA_W45_SR_IWC_20241104062803;11/09/2021 19:41;0;14679;6544,49;14676;6544,47;3;0,01;19296;7133,83;6;0,08;2339;171,62;0;305,6;0;124,2;0;192,2;1;0;0;0;0;0;0;0;0;0
User-1304;owa.psdaych.re;EXOMigration_EMEA_W43_W42_woFR_D1_D2_D3_D4_EXCL_20241025011110;11/10/2021 19:50;0;463;54,43;461;54,42;2;0,01;718;74,25;9;0,1;11;0,12;0;980,2;0;355;0;639;0;0;0;0;0;0;0;0;0;0
User-1305;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:46;0;5074;336,66;5071;336,65;3;0,01;5691;421,75;7;0,08;470;30,74;0;311,4;0;91,8;0;204,8;0;0;0;0;0;0;0;0;0;0
User-1306;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:50;0;1625;122,6;1622;122,58;3;0,01;1685;136,46;4;0,06;58;0,63;1678;124,6;0;7;0;116,6;0;0;0;0;0;0;0;0;0;0
User-1307;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:14;0;5793;1563,08;5790;1563,06;3;0,02;6073;1660,44;6;0,08;203;2,16;0;382,8;0;163,6;1;230;0;0;0;0;0;0;0;0;0;0
User-1308;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:46:58 AM;0;8525;439,04;8483;436,26;42;2,78;8541;512,84;47;3,56;44;0,48;0;651;0;263,6;1;385,4;0;0;0;0;0;0;0;0;0;0
User-1309;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:25;0;137593;15637,03;137588;15637,02;5;0,02;182336;24509,13;8;0,09;44687;7908,27;0;402,8;0;129,4;3;288,8;0;0;0;0;0;0;0;2;4;0
User-1310;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:35;0;4355;886,99;4352;886,98;3;0,01;6075;985,22;8;0,08;1420;57,72;0;369,4;0;1177;0;319;0;0;0;0;0;0;0;0;0;0
User-1311;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:16;0;56;6,8;54;6,79;2;0,01;66;7,14;5;0,05;0;0;0;463;0;166,4;0;250;0;0;0;0;0;0;0;0;0;0
User-1312;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:04;0;3076;1803,29;3073;1803,28;3;0,01;3369;1847,38;10;0,11;257;5,34;0;966;0;375,2;0;521,4;0;0;0;0;0;0;0;0;3;0
User-1313;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:03;0;1559;1226,45;1556;1226,43;3;0,01;1760;1251,21;7;0,08;167;1,64;0;961;0;461,4;2;484,2;0;0;0;0;0;0;0;0;0;0
User-1314;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:56;0;50851;6937,22;50847;6937,2;4;0,02;54117;7447,93;11;0,12;1821;73,74;0;1002,2;0;325,8;0;479,4;1;0;0;0;0;0;10;0;61;0
User-1315;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:08;0;193;29,28;190;29,27;3;0,01;331;32,22;8;0,09;125;1,78;0;318,6;0;112,2;0;264,8;0;0;0;0;0;0;0;0;0;0
User-1316;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:46;0;901;91,95;898;91,94;3;0,01;1125;102,75;7;0,08;203;4,18;0;318,8;0;120,6;0;304;12;0;0;0;0;0;0;0;0;0
User-1317;owa.psdaych.re;EXOMigration_EMEA_W42_D2_FR_20241017115309;10/19/2021 8:07:23 PM;0;23889;6188,14;23885;6188,13;4;0,01;32942;6953,51;6;0,07;8141;374,15;31683;80;0;180;0;77,2;0;0;0;0;0;0;0;0;0;0
User-1318;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:46:28 AM;0;41280;6858,48;41277;6858,47;3;0,01;46498;7631,04;7;0,09;4426;392,77;0;495;0;206,6;0;348,6;0;0;0;0;0;0;0;0;1;0
User-1319;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:17;0;5070;791,06;5066;791,04;4;0,01;5913;942,1;10;0,1;798;77,57;0;390,4;0;550;0;370;3;0;0;0;0;0;0;0;0;0
User-1320;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:10;0;13556;1065,33;13554;1065,33;2;0,01;14059;1215,58;8;0,1;465;30,34;0;383,4;0;718;0;363;0;0;0;0;0;0;0;0;0;0
User-1321;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:13;0;14613;2224,93;14610;2224,92;3;0,01;14904;2434;9;0,11;259;9,02;0;398,4;0;81,4;0;271,4;0;0;0;0;0;0;0;0;0;0
User-1322;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:12;0;201689;32891,73;50997;5527,01;150692;27364,72;210304;35449,36;150847;28356,54;7202;1153,26;0;373;0;164,2;0;266,2;1;0;0;0;0;0;0;0;0;0
User-1323;owa.psdaych.re;EXOMigration_EMEA_W44_D1_2_20241102072748;11/08/2021 00:09;0;822;196,94;819;196,93;3;0,01;1206;216,1;4;0,06;212;9,18;0;335,4;0;101,6;0;243,6;0;0;0;0;0;0;0;0;3;0
User-1324;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:11;0;2940;467,84;2937;467,82;3;0,02;3173;534,57;9;0,12;211;20,82;0;368;0;1094;0;356;0;0;0;0;0;0;0;0;0;0
User-1325;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:17;0;1819;598,81;1816;598,8;3;0,01;4423;799,65;5;0,06;1915;107,74;0;464;0;157;0;259,4;0;0;0;0;0;0;0;0;0;0
User-1326;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;199;20,97;195;20,94;4;0,02;492;31,12;7;0,08;276;8,51;0;322,8;0;128,6;0;238,6;13;0;0;0;0;0;0;0;0;0
User-1327;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:39:24 PM;0;120661;27458,85;43566;16202,09;77095;11256,76;127403;29296,61;76654;11684,33;3928;262,58;0;1208,8;0;547,4;0;535,6;15;0;0;0;0;0;5;4;8;0
User-1328;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:37:28 PM;0;48981;24595,37;34999;16886,16;13982;7709,21;56346;26143,1;14050;7904,51;6259;907,7;0;1225,4;0;576,6;1;486,8;3;0;0;0;0;0;0;22;9;0
User-1329;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:41:06 PM;0;118740;22352,35;87418;14924,49;31322;7427,86;151917;25091,66;30913;7616,76;1652;372,01;0;1208;0;636,8;0;481,4;3;0;0;0;0;0;5;0;4;0
User-1330;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:12;0;2926;430,13;2923;430,12;3;0,01;3151;498,79;8;0,1;188;9,48;0;385,4;0;111,2;0;275;0;0;0;0;0;0;0;0;0;0
User-1331;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:49;0;13380;7116,24;13377;7116,23;3;0,01;15090;7447,44;9;0,1;1409;128,87;0;855,8;0;300,8;0;429,6;0;0;0;0;0;0;0;0;30;0
User-1332;owa.psdaych.re;EXOMigration_EMEA_W45_SR_IWC_20241104062803;11/09/2021 19:42;0;54702;8669,68;54699;8669,67;3;0,01;56963;9210,98;5;0,06;1256;62,96;0;304,6;0;148,8;1;160,6;0;0;0;0;0;0;0;0;7;0
User-1333;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:41;0;45537;2451,8;45534;2451,79;3;0,01;46695;3292,49;11;0,1;1072;123,81;0;1019,8;0;271,8;0;584;0;0;0;0;0;0;0;0;3;0
User-1334;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:36;0;7005;611,73;7002;611,72;3;0,01;7905;685,24;10;0,1;468;14,07;0;854,8;0;277,8;0;589,8;0;0;0;0;0;0;0;0;0;0
User-1335;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:36;0;11703;4114,53;11700;4114,52;3;0,01;14140;4555,58;11;0,11;2038;143,35;0;872,2;0;357;0;393,2;73,8;0;0;0;0;0;0;0;0;0
User-1336;owa.psdaych.re;EXOMigration202110260434;10/27/2021 1:48:23 PM;0;58404;10728,86;58400;10728,83;4;0,03;59187;11151,67;5;0,07;341;7,57;58598;895;0;258;0;636;0;0;0;0;0;0;0;0;0;0
User-1337;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:47:45 PM;0;5213;229,41;5211;229,4;2;0,01;5219;247,42;4;0,07;0;0;0;200,2;0;374;0;241;0;0;0;0;0;0;0;0;0;0
User-1338;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:51:05 PM;0;30065;1493,13;30063;1493,11;2;0,02;30069;1647,17;3;0,07;0;0;0;220,2;0;78;0;138,2;0;0;0;0;0;0;0;0;0;0
User-1339;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:47:31 PM;0;42;2,3;40;2,28;2;0,02;97;3,3;5;0,09;49;0,43;65;216,2;0;15;0;201,2;0;0;0;0;0;0;0;0;0;0
User-1340;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:45;0;3699;1590,99;3695;1590,96;4;0,02;4093;1646,35;12;0,12;282;3,32;0;1006,8;0;301;0;684,8;0;0;0;0;0;0;0;0;0;0
User-1341;owa.psdaych.re;EXOMigration_EMEA_W41_SR_Richemont_20241009122125;10/13/2021 8:34:59 PM;0;178445;18040,38;131933;13405,99;46512;4634,39;212909;22451,48;46515;4945,56;32543;3083,44;0;263;0;152;0;155,4;1;0;0;0;0;0;0;0;13;0
User-1342;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:48;0;262;15,66;260;15,65;2;0,01;604;21,84;8;0,07;319;4,59;0;865,8;0;313;0;493,2;1;0;0;0;0;0;0;0;0;0
User-1343;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:48;0;244;14,97;242;14,96;2;0,01;676;22,91;6;0,05;406;6,45;0;850,8;0;321,4;0;356,8;1;0;0;0;0;0;0;2;0;0
User-1344;owa.psdaych.re;EXOMigration_EMEA_W44_D1_2_20241102072748;11/08/2021 00:10;0;57809;13582,55;57806;13582,54;3;0,01;72642;18759,05;3;0,05;10795;4141,53;0;338,4;0;105;0;242,2;3;0;0;0;0;0;0;0;0;0
User-1345;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:41;0;23699;4237,18;23696;4237,17;3;0,01;25983;4600,09;10;0,1;1708;90,44;0;902,6;0;280,6;1;425,4;1;0;0;0;0;0;0;0;3;0
User-1346;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:18;0;20293;3372,08;20277;3368,61;16;3,47;20795;3513,71;19;3,6;386;8,83;0;393,6;0;112,6;0;293,8;0;0;0;0;0;0;0;0;0;0
User-1347;owa.psdaych.re;EXOMigration_EMEA_W44_D1_2_20241102072748;11/08/2021 00:08;0;208;11,22;206;11,2;2;0,01;238;13,25;4;0,07;24;0,41;0;333,4;0;177,2;0;214,6;0;0;0;0;0;0;0;0;0;0
User-1348;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:51;0;1157;84,31;1153;84,29;4;0,02;1279;96,78;7;0,08;106;1,28;0;343;0;104,4;0;198,2;0;0;0;0;0;0;0;0;0;0
User-1349;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:49;0;1252;93,36;1249;93,34;3;0,01;1318;105,08;5;0,07;56;0,59;0;347,2;0;135,6;0;199,6;0;0;0;0;0;0;0;0;0;0
User-1350;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:47;0;238;14,86;235;14,85;3;0,01;630;20,49;9;0,09;341;4,14;0;864,8;0;405,8;0;461,8;0;0;0;0;0;0;0;0;0;0
User-1351;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:47;0;991;87,54;988;87,53;3;0,01;1086;99,07;8;0,09;78;1,76;0;339,2;0;93,8;0;261,8;0;0;0;0;0;0;0;0;0;0
User-1352;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;1389;110,14;1386;110,13;3;0,01;2852;246,47;5;0,06;80;1,87;0;352;0;185,8;0;226,4;0;0;0;0;0;0;0;0;0;0
User-1353;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:52;0;5460;913,91;5457;913,9;3;0,02;6024;1134,82;8;0,11;348;15,86;0;322,6;0;68,8;0;302,2;0;0;0;0;0;0;0;0;0;0
User-1354;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;954;84,27;951;84,25;3;0,01;1321;107,91;6;0,07;352;16,87;0;323,8;0;127,2;0;243;6;0;0;0;0;0;0;0;4;0
User-1355;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:48;0;403;50,59;401;50,57;2;0,01;567;54,03;7;0,09;62;0,77;0;342,2;0;115;0;285,6;0;0;0;0;0;0;0;0;0;0
User-1356;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;96228;23138,46;31341;4386,43;64887;18752,03;97877;23819,24;64900;19050,41;943;65,36;0;354;0;109,6;0;250,2;0;0;0;0;0;0;0;0;0;0
User-1357;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:08;0;35523;7197,06;35520;7197,05;3;0,01;39722;7804,42;6;0,07;3883;326,5;0;188,4;0;738;0;219,6;0;0;0;0;0;0;0;0;1;0
User-1358;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:47;0;118506;11887,53;118504;11887,52;2;0,01;120689;12712,2;5;0,08;1344;47,94;0;535,8;0;224;0;306,2;0;0;0;0;0;0;0;0;9;0
User-1359;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:14;0;378;53,18;376;53,17;2;0,01;459;56,8;4;0,05;73;1,75;0;372,2;0;130,2;0;300,4;0;0;0;0;0;0;0;0;0;0
User-1360;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:46;0;111707;11736,62;111704;11736,61;3;0,01;114633;12911,73;6;0,08;2086;157,85;0;511,8;0;250,8;0;248,8;0;0;0;0;0;0;0;0;2;0
User-1361;owa.psdaych.re;EXOMigration_EMEA_W42_SR2_20241018011441;10/20/2021 8:35:09 PM;0;96010;6972,6;93359;6543,83;2651;428,77;102636;11769,93;2653;444,02;6330;4221,16;101515;153,4;0;367;0;141,8;0;0;0;0;0;0;0;0;0;0
User-1362;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:56;0;94828;17302,64;94825;17302,63;3;0,01;122633;27076,52;8;0,1;19432;8573,52;0;597,2;0;159;2;382,2;1;0;0;0;0;0;0;0;0;0
User-1363;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:17;0;69;6,67;67;6,66;2;0,01;116;7,53;5;0,05;37;0,48;0;464;0;115,8;0;361;0;0;0;0;0;0;0;0;0;0
User-1364;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;24671;1718,57;24668;1718,56;3;0,01;26675;2044,35;7;0,09;1415;104,2;0;527,4;0;197;0;284,8;0;0;0;0;0;0;0;0;0;0
User-1365;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:14;0;47890;11579,16;47887;11579,15;3;0,01;50849;12151,02;6;0,08;2410;111,33;0;390,2;0;123;0;267,2;0;0;0;0;0;0;0;0;0;0
User-1366;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:48;0;2020;297,83;2017;297,81;3;0,01;2554;349,19;6;0,07;473;21,26;0;341,8;0;144,8;0;193,4;0;0;0;0;0;0;0;0;0;0
User-1367;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:38;0;21636;10974,05;21631;10973,98;5;0,06;22820;11301,98;9;0,14;523;23,19;0;341,4;0;181,8;1;229,4;45;0;0;0;0;0;0;0;1;0
User-1368;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:39;0;2081;1241,66;2078;1241,65;3;0,01;4698;1297,64;8;0,09;2403;26,9;0;326,4;0;102,6;0;282,2;0;0;0;0;0;0;0;0;0;0
User-1369;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:46:04 AM;0;100235;31189,24;30616;13054,97;69619;18134,27;105404;32425,85;69367;18467,42;2642;228,94;0;513;0;140,2;0;389,2;0;0;0;0;0;0;0;4;1;0
User-1370;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:07;0;118124;12948,56;118119;12948,52;5;0,04;122666;14309,38;7;0,1;3284;139,99;0;335,4;0;147,2;0;229;0;0;0;0;0;0;0;0;1;0
User-1371;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:39;0;70563;6444,7;70560;6444,69;3;0,01;74950;7822,24;10;0,1;4006;403,02;0;1001,2;0;442,8;1;542,6;1;0;0;0;0;0;0;0;4;0
User-1372;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:02;0;2242;1557,57;2238;1557,55;4;0,02;2464;1631,85;11;0,1;165;2,18;0;915;0;181,4;0;509,8;518;0;0;0;0;0;0;1;0;0
User-1373;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:44;0;2787;1577;2784;1576,99;3;0,01;3167;1624,43;9;0,09;270;3,7;0;1003,4;0;399;0;576,6;0;0;0;0;0;0;0;0;0;0
User-1374;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:41;0;261;26,21;258;26,2;3;0,01;598;30,92;14;0,13;257;2,88;0;992,4;0;270,8;0;720,6;0;0;0;0;0;0;0;0;0;0
User-1375;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:02;0;2291;1578,74;2288;1578,73;3;0,01;2487;1617,98;11;0,12;157;1,58;0;932;0;274,8;0;549,8;0;0;0;0;0;0;0;0;1;0
User-1376;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:43;0;33483;11469,49;33480;11469,48;3;0,01;47209;13247,23;9;0,09;12772;1394,82;0;1006,8;0;379;0;474,2;2;0;0;0;0;0;0;3;164;0
User-1377;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 18:02;0;471032;71374,36;118525;20174,33;352507;51200,03;482686;75566,16;352863;54053,58;1222;46,81;0;1325,4;0;994,2;0;73,4;68,6;0;89;0;0;0;0;8;128;0
